出表日期,年度,季別,公司代號,公司名稱,產業別,基本每股盈餘,普通股每股面額,營業收入,營業利益,營業外收入及支出,稅後淨利
1111004,111,2,1101,台灣水泥股份有限公司,水泥工業,0.16,10.0000,48151294.00,-1800056.00,2537417.00,-84209.00
1111004,111,2,1102,亞洲水泥股份有限公司,水泥工業,2.11,10.0000,44168876.00,5495357.00,3558228.00,7444658.00
1111004,111,2,1103,嘉新水泥股份有限公司,水泥工業,-0.74,10.0000,1027363.00,-215200.00,-255143.00,-496512.00
1111004,111,2,1104,環球水泥股份有限公司,水泥工業,1.32,10.0000,3280857.00,353707.00,605034.00,877980.00
1111004,111,2,1108,幸福水泥股份有限公司,水泥工業,0.42,10.0000,1882891.00,248085.00,-31239.00,171747.00
1111004,111,2,1109,信大水泥股份有限公司,水泥工業,0.20,10.0000,3004875.00,420469.00,4882.00,114258.00
1111004,111,2,1110,東南水泥股份有限公司,水泥工業,-0.05,10.0000,752511.00,-23516.00,-14787.00,-36237.00
1111004,111,2,1201,味全食品工業股份有限公司,食品工業,0.37,10.0000,9463147.00,263668.00,-28975.00,186710.00
1111004,111,2,1203,味王股份有限公司,食品工業,0.76,10.0000,3115648.00,453727.00,17087.00,318360.00
1111004,111,2,1210,大成長城企業股份有限公司,食品工業,1.33,10.0000,52655457.00,1393190.00,247245.00,1308833.00
1111004,111,2,1213,大西洋飲料股份有限公司,食品工業,-0.78,10.0000,193745.00,-40795.00,-3638.00,-44365.00
1111004,111,2,1215,台灣卜蜂企業股份有限公司,食品工業,3.04,10.0000,14038618.00,1053723.00,-58823.00,800671.00
1111004,111,2,1216,統一企業股份有限公司,食品工業,1.60,10.0000,254735335.00,15076591.00,3086767.00,13904675.00
1111004,111,2,1217,愛之味股份有限公司,食品工業,0.07,10.0000,2231268.00,106928.00,-45404.00,37299.00
1111004,111,2,1218,泰山企業股份有限公司,食品工業,0.56,10.0000,5314748.00,119749.00,174529.00,273019.00
1111004,111,2,1219,福壽實業股份有限公司,食品工業,1.05,10.0000,8488365.00,366028.00,33896.00,327041.00
1111004,111,2,1220,台榮產業股份有限公司,食品工業,0.29,10.0000,1652921.00,68173.00,7738.00,61518.00
1111004,111,2,1225,福懋油脂股份有限公司,食品工業,1.61,10.0000,7314296.00,390556.00,41003.00,353395.00
1111004,111,2,1227,佳格食品股份有限公司,食品工業,0.54,10.0000,12722669.00,606926.00,63623.00,503176.00
1111004,111,2,1229,聯華實業投資控股股份有限公司,食品工業,1.86,10.0000,6600578.00,1585519.00,2055688.00,3576128.00
1111004,111,2,1231,聯華食品工業股份有限公司,食品工業,1.67,10.0000,4973194.00,520882.00,-41818.00,374706.00
1111004,111,2,1232,大統益股份有限公司,食品工業,5.34,10.0000,11633125.00,1041098.00,62598.00,872719.00
1111004,111,2,1233,天仁茶業股份有限公司,食品工業,0.22,10.0000,858519.00,-11285.00,29767.00,20545.00
1111004,111,2,1234,黑松股份有限公司,食品工業,0.75,10.0000,4047088.00,126238.00,242329.00,302403.00
1111004,111,2,1235,興泰實業股份有限公司,食品工業,0.46,10.0000,9330.00,-5516.00,51700.00,46175.00
1111004,111,2,1236,宏亞食品股份有限公司,食品工業,3.56,10.0000,928559.00,-33485.00,458058.00,385285.00
1111004,111,2,1256,鮮活控股股份有限公司,食品工業,3.37,10.0000,1897615.00,188824.00,16021.00,133471.00
1111004,111,2,1301,台灣塑膠工業股份有限公司,塑膠工業,5.93,10.0000,144928136.00,28626449.00,16408123.00,37775749.00
1111004,111,2,1303,南亞塑膠工業股份有限公司,塑膠工業,3.71,10.0000,196824158.00,23635654.00,15126147.00,32179339.00
1111004,111,2,1304,台灣聚合化學品股份有限公司,塑膠工業,0.83,10.0000,34949523.00,3351265.00,-1953811.00,747097.00
1111004,111,2,1305,華夏海灣塑膠股份有限公司,塑膠工業,0.62,10.0000,10146763.00,62582.00,391235.00,412248.00
1111004,111,2,1307,三芳化學工業股份有限公司,塑膠工業,0.68,10.0000,5318930.00,99457.00,221546.00,269460.00
1111004,111,2,1308,亞洲聚合股份有限公司,塑膠工業,1.17,10.0000,4489795.00,1217342.00,-354058.00,693052.00
1111004,111,2,1309,台達化學工業股份有限公司,塑膠工業,1.11,10.0000,9551324.00,340612.00,218406.00,418428.00
1111004,111,2,1310,台灣苯乙烯工業股份有限公司,塑膠工業,-0.10,10.0000,7357692.00,-99178.00,116439.00,-13791.00
1111004,111,2,1312,國喬石油化學股份有限公司,塑膠工業,0.45,10.0000,10037674.00,135281.00,817938.00,422330.00
1111004,111,2,1313,聯成化學科技股份有限公司,塑膠工業,0.02,10.0000,39842634.00,-801906.00,622699.00,28217.00
1111004,111,2,1314,中國石油化學工業開發(股)公司,塑膠工業,-0.21,10.0000,15521372.00,-947215.00,155614.00,-795243.00
1111004,111,2,1315,達新工業股份有限公司,塑膠工業,2.00,10.0000,1304701.00,57547.00,167566.00,192340.00
1111004,111,2,1316,上曜建設開發股份有限公司,建材營造,0.28,10.0000,1174969.00,74916.00,-81517.00,-11851.00
1111004,111,2,1319,東陽實業廠股份有限公司,汽車工業,1.87,10.0000,10443132.00,741118.00,588856.00,1018382.00
1111004,111,2,1321,大洋塑膠工業股份有限公司,塑膠工業,-0.05,10.0000,3722699.00,-37439.00,30745.00,-10906.00
1111004,111,2,1323,永裕塑膠工業股份有限公司,塑膠工業,0.85,10.0000,1888876.00,169589.00,5658.00,133825.00
1111004,111,2,1324,地球綜合工業股份有限公司,塑膠工業,-0.05,10.0000,516708.00,-4700.00,5186.00,-3653.00
1111004,111,2,1325,恒大股份有限公司,塑膠工業,0.07,10.0000,300505.00,-6427.00,16230.00,5197.00
1111004,111,2,1326,台灣化學纖維股份有限公司,塑膠工業,2.11,10.0000,203190223.00,6161377.00,10570523.00,14830407.00
1111004,111,2,1337,亞洲塑膠再生資源控股有限公司,塑膠工業,-0.81,10.0000,291227.00,-233140.00,16093.00,-217047.00
1111004,111,2,1338,廣華控股有限公司,汽車工業,1.32,10.0000,3719578.00,144338.00,2029.00,110925.00
1111004,111,2,1339,昭輝實業股份有限公司,汽車工業,3.44,10.0000,1005225.00,65668.00,258770.00,248937.00
1111004,111,2,1340,勝悅新材料有限公司,塑膠工業,-1.31,10.0000,240164.00,-213717.00,12344.00,-200883.00
1111004,111,2,1341,富林塑膠工業(開曼)控股(股)公司,塑膠工業,3.14,10.0000,1626012.00,181646.00,17849.00,158164.00
1111004,111,2,1342,八貫企業股份有限公司,其他,3.38,10.0000,1235380.00,233539.00,43092.00,229043.00
1111004,111,2,1402,遠東新世紀股份有限公司,紡織纖維,1.17,10.0000,132680556.00,9560361.00,1232418.00,8633178.00
1111004,111,2,1409,新光合成纖維股份有限公司,紡織纖維,1.05,10.0000,24651299.00,--,--,2186981.00
1111004,111,2,1410,南洋染整股份有限公司,紡織纖維,0.37,10.0000,202327.00,16598.00,12200.00,23541.00
1111004,111,2,1413,宏洲纖維工業股份有限公司,紡織纖維,0.85,10.0000,1776792.00,100932.00,11155.00,112087.00
1111004,111,2,1414,東和紡織股份有限公司,紡織纖維,0.31,10.0000,386509.00,65157.00,19533.00,69160.00
1111004,111,2,1416,廣豐實業股份有限公司,其他,0.17,10.0000,132281.00,-28521.00,58159.00,28366.00
1111004,111,2,1417,嘉裕股份有限公司,紡織纖維,0.05,10.0000,712275.00,-38137.00,50070.00,10367.00
1111004,111,2,1418,東華合纖股份有限公司,紡織纖維,-1.01,10.0000,9641.00,-41545.00,-13402.00,-54947.00
1111004,111,2,1419,新光紡織股份有限公司,紡織纖維,5.71,10.0000,1463020.00,85290.00,1763528.00,1707946.00
1111004,111,2,1423,利華羊毛工業股份有限公司,紡織纖維,0.29,10.0000,102127.00,297.00,52240.00,40427.00
1111004,111,2,1432,大魯閣實業股份有限公司,貿易百貨,-0.76,10.0000,487611.00,-44088.00,-26420.00,-70508.00
1111004,111,2,1434,福懋興業股份有限公司,紡織纖維,1.54,10.0000,18195453.00,676267.00,2083515.00,2591725.00
1111004,111,2,1436,華友聯開發股份有限公司(原福益),建材營造,0.52,10.0000,783632.00,108836.00,-38797.00,49546.00
1111004,111,2,1437,勤益投資控股股份有限公司,其他,0.87,10.0000,353118.00,186123.00,25589.00,176695.00
1111004,111,2,1438,三地開發地產股份有限公司,建材營造,5.63,10.0000,455714.00,411152.00,-5508.00,400611.00
1111004,111,2,1439,雋揚國際股份有限公司,紡織纖維,0.54,10.0000,16232.00,-17500.00,67341.00,49460.00
1111004,111,2,1440,臺南紡織股份有限公司,紡織纖維,0.71,10.0000,11390253.00,916862.00,678116.00,1196806.00
1111004,111,2,1441,大東紡織股份有限公司,紡織纖維,-0.35,10.0000,849389.00,-72241.00,13174.00,-58381.00
1111004,111,2,1442,名軒開發股份有限公司,建材營造,0.30,10.0000,393244.00,3722.00,121148.00,111498.00
1111004,111,2,1443,立益物流開發股份有限公司,其他,0.90,10.0000,400408.00,98651.00,-6485.00,86383.00
1111004,111,2,1444,力麗企業股份有限公司,紡織纖維,0.61,10.0000,6619384.00,306224.00,408655.00,584260.00
1111004,111,2,1445,大宇紡織股份有限公司,紡織纖維,-0.19,10.0000,711129.00,-61098.00,10855.00,-24620.00
1111004,111,2,1446,宏和精密紡織股份有限公司,紡織纖維,-0.06,10.0000,67193.00,-20698.00,13027.00,-7853.00
1111004,111,2,1447,力鵬企業股份有限公司,紡織纖維,0.35,10.0000,14109502.00,186054.00,190588.00,305369.00
1111004,111,2,1449,佳和實業股份有限公司,紡織纖維,0.80,10.0000,1315388.00,-25543.00,138517.00,94876.00
1111004,111,2,1451,年興紡織股份有限公司,紡織纖維,1.79,10.0000,4442782.00,233483.00,200557.00,354671.00
1111004,111,2,1452,宏益纖維工業股份有限公司,紡織纖維,0.71,10.0000,1025452.00,114604.00,10886.00,93535.00
1111004,111,2,1453,大將開發股份有限公司,建材營造,-0.12,10.0000,149727.00,-16743.00,11948.00,-11859.00
1111004,111,2,1454,台灣富綢纖維股份有限公司,紡織纖維,0.19,10.0000,951470.00,34339.00,2475.00,22644.00
1111004,111,2,1455,集盛實業股份有限公司,紡織纖維,0.09,10.0000,5375416.00,203627.00,-84390.00,46677.00
1111004,111,2,1456,怡華實業股份有限公司,建材營造,-0.79,10.0000,347938.00,35191.00,-101869.00,-73780.00
1111004,111,2,1457,宜進實業股份有限公司,紡織纖維,4.34,10.0000,2379204.00,2218442.00,-89751.00,2011151.00
1111004,111,2,1459,聯發紡織纖維股份有限公司,紡織纖維,-0.76,10.0000,1196764.00,-6916.00,-224978.00,-240181.00
1111004,111,2,1460,宏遠興業股份有限公司,紡織纖維,-0.49,10.0000,4941933.00,124009.00,-413169.00,-332646.00
1111004,111,2,1463,強盛染整股份有限公司,紡織纖維,-0.20,10.0000,252529.00,7998.00,-39896.00,-33475.00
1111004,111,2,1464,得力實業股份有限公司,紡織纖維,0.55,10.0000,6219997.00,-55912.00,315148.00,227958.00
1111004,111,2,1465,偉全實業股份有限公司,紡織纖維,0.47,10.0000,248612.00,-7037.00,55911.00,48699.00
1111004,111,2,1466,聚隆纖維股份有限公司,紡織纖維,0.42,10.0000,1531852.00,21918.00,37209.00,46711.00
1111004,111,2,1467,南緯實業股份有限公司,紡織纖維,0.13,10.0000,3254379.00,89098.00,2706.00,25283.00
1111004,111,2,1468,昶和纖維興業股份有限公司,紡織纖維,0.30,10.0000,626156.00,-32466.00,85093.00,48265.00
1111004,111,2,1470,大統新創股份有限公司,紡織纖維,0.24,10.0000,509230.00,60044.00,-25386.00,20827.00
1111004,111,2,1471,首利實業股份有限公司,電子零組件業,-0.72,10.0000,128994.00,-86925.00,-22056.00,-108981.00
1111004,111,2,1472,三洋實業股份有限公司,紡織纖維,0.48,10.0000,456637.00,9723.00,5391.00,11895.00
1111004,111,2,1473,台南企業股份有限公司,紡織纖維,1.18,10.0000,4006534.00,129996.00,69120.00,172045.00
1111004,111,2,1474,弘裕企業股份有限公司,紡織纖維,0.44,10.0000,1709047.00,55075.00,24025.00,59446.00
1111004,111,2,1475,台灣業旺股份有限公司,紡織纖維,6.08,10.0000,565108.00,117836.00,40884.00,158246.00
1111004,111,2,1476,儒鴻企業股份有限公司,紡織纖維,13.95,10.0000,21393193.00,4319219.00,467920.00,3828307.00
1111004,111,2,1477,聚陽實業股份有限公司,紡織纖維,6.73,10.0000,15312548.00,2081588.00,-3175.00,1644856.00
1111004,111,2,1503,士林電機廠股份有限公司,電機機械,2.26,10.0000,15351558.00,1386491.00,237961.00,1227767.00
1111004,111,2,1504,東電機股份有限公司,電機機械,0.65,10.0000,28440873.00,2437753.00,-70255.00,1625284.00
1111004,111,2,1506,正道工業股份有限公司,電機機械,0.13,10.0000,592274.00,1191.00,28879.00,29674.00
1111004,111,2,1512,瑞利企業股份有限公司,汽車工業,-0.50,10.0000,327086.00,-94880.00,-23310.00,-125562.00
1111004,111,2,1513,中興電工機械股份有限公司,電機機械,2.43,10.0000,9114105.00,1393140.00,73458.00,1153453.00
1111004,111,2,1514,亞力電機股份有限公司,電機機械,1.23,10.0000,3466207.00,271373.00,55478.00,283107.00
1111004,111,2,1515,力山工業股份有限公司,電機機械,-0.77,10.0000,2579091.00,-203581.00,19853.00,-139915.00
1111004,111,2,1516,川飛能源股份有限公司,其他,0.62,10.0000,754211.00,27185.00,643.00,22267.00
1111004,111,2,1517,利奇機械工業股份有限公司,電機機械,1.30,10.0000,2572026.00,314202.00,56047.00,281183.00
1111004,111,2,1519,華城電機股份有限公司,電機機械,0.86,10.0000,3440482.00,215562.00,37994.00,217642.00
1111004,111,2,1521,大億交通工業製造股份有限公司,汽車工業,0.56,10.0000,2397377.00,22289.00,33678.00,42908.00
1111004,111,2,1522,堤維西交通工業股份有限公司,汽車工業,1.52,10.0000,9612787.00,460331.00,220632.00,533206.00
1111004,111,2,1524,耿鼎企業股份有限公司,汽車工業,1.04,10.0000,1231254.00,128936.00,85899.00,172149.00
1111004,111,2,1525,江申工業股份有限公司,汽車工業,1.74,10.0000,665986.00,15686.00,132092.00,127499.00
1111004,111,2,1526,日馳企業股份有限公司,電機機械,3.49,10.0000,1123037.00,257403.00,15823.00,209171.00
1111004,111,2,1527,鑽全實業股份有限公司,電機機械,3.00,10.0000,2301222.00,410750.00,114637.00,415487.00
1111004,111,2,1528,恩德科技股份有限公司,電機機械,0.45,10.0000,1844009.00,29033.00,87594.00,85520.00
1111004,111,2,1529,樂事綠能科技股份有限公司,電機機械,0.15,10.0000,114203.00,35710.00,-12651.00,20329.00
1111004,111,2,1530,亞崴機電股份有限公司,電機機械,1.87,10.0000,1371482.00,114573.00,121242.00,178144.00
1111004,111,2,1531,高林股份有限公司,電機機械,0.77,10.0000,1457698.00,100390.00,105000.00,140677.00
1111004,111,2,1532,勤美股份有限公司,電機機械,1.17,10.0000,7635925.00,574951.00,-26404.00,561968.00
1111004,111,2,1533,車王電子股份有限公司,汽車工業,0.49,10.0000,1535829.00,-21452.00,31400.00,3764.00
1111004,111,2,1535,中宇環保工程股份有限公司,電機機械,2.52,10.0000,4159933.00,155423.00,203313.00,311929.00
1111004,111,2,1536,和大工業股份有限公司,汽車工業,0.76,10.0000,3515156.00,92755.00,162642.00,216757.00
1111004,111,2,1537,廣隆光電科技股份有限公司,電機機械,6.39,10.0000,3694952.00,551094.00,133870.00,523223.00
1111004,111,2,1538,正峰工業股份有限公司,電機機械,-0.77,10.0000,116890.00,-22371.00,530.00,-21841.00
1111004,111,2,1539,巨庭機械股份有限公司,電機機械,4.56,10.0000,1558938.00,116465.00,242678.00,297770.00
1111004,111,2,1540,喬福機械工業股份有限公司,電機機械,0.71,10.0000,224774.00,41918.00,34316.00,60978.00
1111004,111,2,1541,錩泰工業股份有限公司,電機機械,3.53,10.0000,2604387.00,108551.00,217947.00,278261.00
1111004,111,2,1558,伸興工業股份有限公司,電機機械,6.00,10.0000,3911651.00,241126.00,233302.00,364727.00
1111004,111,2,1560,中國砂輪企業股份有限公司,電機機械,4.92,10.0000,3502982.00,802394.00,62066.00,721628.00
1111004,111,2,1568,倉佑實業股份有限公司,汽車工業,0.88,10.0000,964424.00,85247.00,21581.00,90053.00
1111004,111,2,1582,信錦企業股份有限公司,電子零組件業,1.47,10.0000,5568500.00,202870.00,118495.00,181010.00
1111004,111,2,1583,程泰機械股份有限公司,電機機械,3.11,10.0000,2909710.00,301591.00,262204.00,431841.00
1111004,111,2,1587,吉茂精密股份有限公司,汽車工業,1.12,10.0000,1305038.00,87544.00,24096.00,76966.00
1111004,111,2,1589,永冠能源科技集團有限公司,電機機械,-2.56,10.0000,4143517.00,-135267.00,-168768.00,-287895.00
1111004,111,2,1590,亞德客國際集團,電機機械,16.40,10.0000,13731348.00,4003395.00,259508.00,3279798.00
1111004,111,2,1597,直得科技股份有限公司,電機機械,2.03,10.0000,845076.00,183036.00,24402.00,163528.00
1111004,111,2,1598,岱宇國際股份有限公司,生技醫療業,-0.83,10.0000,3639958.00,-338070.00,223366.00,-114929.00
1111004,111,2,1603,中華電線電纜股份有限公司,電器電纜,0.64,10.0000,1491862.00,122811.00,11159.00,101925.00
1111004,111,2,1604,聲寶股份有限公司,電器電纜,1.03,10.0000,4812548.00,371971.00,145907.00,405023.00
1111004,111,2,1605,華新麗華股份有限公司,電器電纜,2.71,10.0000,93040785.00,6841634.00,4224846.00,9348924.00
1111004,111,2,1608,華榮電線電纜股份有限公司,電器電纜,-0.52,10.0000,5534003.00,282840.00,-438044.00,-219382.00
1111004,111,2,1609,大亞電線電纜股份有限公司,電器電纜,0.25,10.0000,13728485.00,543446.00,-194884.00,258677.00
1111004,111,2,1611,中國電器股份有限公司,電器電纜,0.14,10.0000,785868.00,44876.00,5810.00,44779.00
1111004,111,2,1612,宏泰電工股份有限公司,電器電纜,0.45,10.0000,3071327.00,290850.00,2346.00,140804.00
1111004,111,2,1614,台灣三洋電機股份有限公司,電器電纜,0.55,10.0000,3212222.00,181500.00,-3155.00,143437.00
1111004,111,2,1615,大山電線電纜股份有限公司,電器電纜,1.40,10.0000,2068385.00,199491.00,49355.00,193523.00
1111004,111,2,1616,億泰電線電纜股份有限公司,電器電纜,0.02,10.0000,1778576.00,40502.00,-32269.00,4451.00
1111004,111,2,1617,榮星電線工業股份有限公司,電器電纜,0.41,10.0000,1941107.00,24110.00,48747.00,56150.00
1111004,111,2,1618,合機電線電纜股份有限公司,電器電纜,0.61,10.0000,1231014.00,77533.00,64709.00,117951.00
1111004,111,2,1626,艾美特(開曼)國際有限公司,電器電纜,4.44,10.0000,5845880.00,11908.00,755954.00,646445.00
1111004,111,2,1701,中國化學製藥股份有限公司,生技醫療業,0.82,10.0000,4060923.00,182044.00,119059.00,245596.00
1111004,111,2,1702,南僑投資控股股份有限公司,食品工業,1.40,10.0000,9907561.00,598355.00,118992.00,449609.00
1111004,111,2,1707,葡萄王生技股份有限公司,生技醫療業,4.19,10.0000,4775053.00,1090238.00,59118.00,930807.00
1111004,111,2,1708,東南實業股份有限公司,化學工業,2.94,10.0000,3875031.00,993338.00,-66125.00,731609.00
1111004,111,2,1709,和益化學工業股份有限公司,化學工業,1.43,10.0000,5565513.00,733156.00,139425.00,686006.00
1111004,111,2,1710,東聯化學股份有限公司,化學工業,-0.30,10.0000,12044577.00,-463860.00,-292183.00,-679032.00
1111004,111,2,1711,臺灣永光化學工業股份有限公司,化學工業,0.43,10.0000,4736034.00,237977.00,66620.00,250343.00
1111004,111,2,1712,興農股份有限公司,化學工業,2.11,10.0000,12165558.00,1032003.00,97364.00,892150.00
1111004,111,2,1713,國泰化工廠股份有限公司,化學工業,0.61,10.0000,329197.00,15646.00,80235.00,92389.00
1111004,111,2,1714,和桐化學股份有限公司,化學工業,0.24,10.0000,10739169.00,470124.00,35043.00,368921.00
1111004,111,2,1717,長興材料工業股份有限公司,化學工業,1.43,10.0000,25548603.00,2178015.00,115088.00,1791095.00
1111004,111,2,1718,中國人造纖維股份有限公司,化學工業,-0.28,10.0000,16377134.00,--,--,1678469.00
1111004,111,2,1720,生達化學製藥股份有限公司,生技醫療業,2.25,10.0000,2718231.00,507469.00,173840.00,563072.00
1111004,111,2,1721,三晃股份有限公司,化學工業,0.42,10.0000,1651828.00,59588.00,31739.00,78038.00
1111004,111,2,1722,台灣肥料股份有限公司,化學工業,1.58,10.0000,7830168.00,-558543.00,2488982.00,1548005.00
1111004,111,2,1723,中鋼碳素化學股份有限公司,化學工業,3.88,10.0000,5615040.00,997280.00,91191.00,901930.00
1111004,111,2,1725,禎企業股份有限公司,化學工業,0.34,10.0000,5276824.00,95039.00,-11878.00,61295.00
1111004,111,2,1726,永記造漆工業股份有限公司,化學工業,2.61,10.0000,4748521.00,428863.00,110947.00,423360.00
1111004,111,2,1727,臺灣中華化學工業股份有限公司,化學工業,0.68,10.0000,1156846.00,45440.00,3047.00,77399.00
1111004,111,2,1730,花仙子企業股份有限公司,化學工業,2.26,10.0000,1410255.00,177406.00,9879.00,153774.00
1111004,111,2,1731,美吾華股份有限公司,生技醫療業,0.71,10.0000,628853.00,119506.00,3300.00,94978.00
1111004,111,2,1732,毛寶股份有限公司,化學工業,0.18,10.0000,306027.00,1937.00,9023.00,7704.00
1111004,111,2,1733,五鼎生物技術股份有限公司,生技醫療業,0.75,10.0000,1130059.00,73276.00,12685.00,74578.00
1111004,111,2,1734,杏輝藥品工業股份有限公司,生技醫療業,0.87,10.0000,1385019.00,150002.00,18590.00,126776.00
1111004,111,2,1735,日勝化工股份有限公司,化學工業,0.09,10.0000,1618437.00,-5706.00,17915.00,9190.00
1111004,111,2,1736,喬山健康科技股份有限公司,生技醫療業,-1.08,10.0000,14093731.00,-925735.00,488800.00,-317982.00
1111004,111,2,1737,臺鹽實業股份有限公司,食品工業,0.87,10.0000,1796700.00,181257.00,23118.00,156479.00
1111004,111,2,1752,南光化學製藥股份有限公司,生技醫療業,1.14,10.0000,848609.00,125970.00,12222.00,115627.00
1111004,111,2,1760,寶齡富錦生技股份有限公司,生技醫療業,2.34,10.0000,1269358.00,277049.00,22266.00,200731.00
1111004,111,2,1762,中化合成生技股份有限公司,生技醫療業,3.55,10.0000,1108934.00,292251.00,70580.00,275721.00
1111004,111,2,1773,勝一化工股份有限公司,化學工業,3.87,10.0000,6047557.00,1148167.00,55015.00,966792.00
1111004,111,2,1776,展宇科技材料股份有限公司,化學工業,0.25,10.0000,790333.00,19950.00,5012.00,17328.00
1111004,111,2,1783,和康生物科技股份有限公司,生技醫療業,0.70,10.0000,277487.00,39715.00,19616.00,54032.00
1111004,111,2,1786,科妍生物科技股份有限公司,生技醫療業,1.01,10.0000,232578.00,40731.00,39134.00,66626.00
1111004,111,2,1789,台灣神隆股份有限公司,生技醫療業,0.24,10.0000,1543477.00,222955.00,14551.00,191081.00
1111004,111,2,1795,美時化學製藥股份有限公司,生技醫療業,2.97,10.0000,6071809.00,1113737.00,-98358.00,773776.00
1111004,111,2,1802,台灣玻璃工業股份有限公司,玻璃陶瓷,0.60,10.0000,23370186.00,1443750.00,898071.00,1825528.00
1111004,111,2,1805,寶徠建設股份有限公司,建材營造,-0.36,10.0000,220232.00,-26187.00,-5279.00,-35750.00
1111004,111,2,1806,冠軍建材股份有限公司,玻璃陶瓷,-0.18,10.0000,1580814.00,148497.00,-96910.00,-79809.00
1111004,111,2,1808,潤隆建設股份有限公司,建材營造,0.11,10.0000,886160.00,24816.00,50178.00,41778.00
1111004,111,2,1809,中國製釉股份有限公司,玻璃陶瓷,0.31,10.0000,1265869.00,-3326.00,50770.00,45309.00
