出表日期,年度,季別,公司代號,公司名稱,產業別,基本每股盈餘,普通股每股面額,營業收入,營業利益,營業外收入及支出,稅後淨利
1111004,111,2,1810,和成欣業股份有限公司,玻璃陶瓷,0.40,10.0000,2602092.00,98721.00,126329.00,147311.00
1111004,111,2,1817,凱撒衛浴股份有限公司,玻璃陶瓷,1.79,10.0000,1279316.00,161722.00,7243.00,131256.00
1111004,111,2,1903,士林紙業股份有限公司,造紙工業,-0.24,10.0000,85535.00,-51788.00,-9687.00,-61475.00
1111004,111,2,1904,正隆股份有限公司,造紙工業,1.79,10.0000,22804870.00,1326866.00,1415141.00,2161018.00
1111004,111,2,1905,中華紙漿股份有限公司,造紙工業,0.10,10.0000,11748525.00,30326.00,103449.00,133213.00
1111004,111,2,1906,寶隆國際股份有限公司,造紙工業,2.65,10.0000,2613950.00,-974.00,421805.00,400154.00
1111004,111,2,1907,永豐餘投資控股股份有限公司,造紙工業,0.46,10.0000,39881765.00,1000770.00,597422.00,1088221.00
1111004,111,2,1909,榮成紙業股份有限公司,造紙工業,0.24,10.0000,26803915.00,328373.00,79290.00,294575.00
1111004,111,2,2002,中國鋼鐵股份有限公司,鋼鐵工業,1.35,10.0000,248849833.00,26239665.00,2662364.00,22736816.00
1111004,111,2,2006,東和鋼鐵企業股份有限公司,鋼鐵工業,3.59,10.0000,31421213.00,3197756.00,163109.00,2629411.00
1111004,111,2,2007,燁興企業股份有限公司,鋼鐵工業,-0.33,10.0000,4092419.00,77243.00,-248215.00,-172932.00
1111004,111,2,2008,高興昌鋼鐵股份有限公司,鋼鐵工業,0.17,10.0000,1062532.00,43641.00,-2007.00,33690.00
1111004,111,2,2009,第一伸銅科技股份有限公司,鋼鐵工業,-0.01,10.0000,1556622.00,15835.00,-19228.00,-3393.00
1111004,111,2,2010,春源鋼鐵工業股份有限公司,鋼鐵工業,0.65,10.0000,12886714.00,500994.00,42518.00,421407.00
1111004,111,2,2012,春雨工廠股份有限公司,鋼鐵工業,1.17,10.0000,5781656.00,503685.00,-20837.00,370684.00
1111004,111,2,2013,中國鋼鐵結構股份有限公司,鋼鐵工業,1.07,10.0000,8873425.00,198872.00,59851.00,214400.00
1111004,111,2,2014,中鴻鋼鐵股份有限公司,鋼鐵工業,0.82,10.0000,28441126.00,1341579.00,110533.00,1181637.00
1111004,111,2,2015,豐興鋼鐵股份有限公司,鋼鐵工業,3.06,10.0000,20806547.00,2012431.00,213315.00,1782215.00
1111004,111,2,2017,官田鋼鐵股份有限公司,鋼鐵工業,0.51,10.0000,2006609.00,174765.00,29639.00,185251.00
1111004,111,2,2020,美亞鋼管廠股份有限公司,鋼鐵工業,1.06,10.0000,3288926.00,203476.00,60543.00,236128.00
1111004,111,2,2022,聚亨企業股份有限公司,鋼鐵工業,0.00,10.0000,5191567.00,152521.00,-120681.00,29921.00
1111004,111,2,2023,燁輝企業股份有限公司,鋼鐵工業,0.82,10.0000,46115164.00,2005480.00,28774.00,1492249.00
1111004,111,2,2024,志聯工業股份有限公司,鋼鐵工業,0.44,10.0000,680202.00,53662.00,509.00,43141.00
1111004,111,2,2025,千興不銹鋼(股)公司,鋼鐵工業,1.06,10.0000,958453.00,7649.00,290894.00,298543.00
1111004,111,2,2027,大成不銹鋼工業股份有限公司,鋼鐵工業,5.04,10.0000,62512137.00,14162458.00,936733.00,11084527.00
1111004,111,2,2028,威致鋼鐵工業股份有限公司,鋼鐵工業,1.89,10.0000,6976858.00,766782.00,10163.00,616625.00
1111004,111,2,2029,盛餘股份有限公司,鋼鐵工業,1.85,10.0000,7920982.00,693858.00,46433.00,579820.00
1111004,111,2,2030,彰源企業股份有限公司,鋼鐵工業,2.54,10.0000,8914778.00,1020337.00,-77256.00,711748.00
1111004,111,2,2031,新光鋼鐵股份有限公司,鋼鐵工業,1.15,10.0000,8738648.00,673047.00,-78271.00,379493.00
1111004,111,2,2032,新鋼工業股份有限公司,鋼鐵工業,0.14,10.0000,1798781.00,6094.00,15002.00,18720.00
1111004,111,2,2033,佳大世界股份有限公司,鋼鐵工業,0.00,10.0000,439365.00,2513.00,-2417.00,-226.00
1111004,111,2,2034,允強實業股份有限公司,鋼鐵工業,1.78,10.0000,9049030.00,905023.00,163284.00,793763.00
1111004,111,2,2038,海光企業股份有限公司,鋼鐵工業,0.74,10.0000,5436610.00,76523.00,74320.00,122818.00
1111004,111,2,2049,上銀科技股份有限公司,電機機械,7.61,10.0000,15801804.00,3402434.00,-2343.00,2512604.00
1111004,111,2,2059,川湖科技股份有限公司,電子零組件業,20.03,10.0000,3660157.00,1714502.00,767225.00,1908930.00
1111004,111,2,2062,橋椿金屬股份有限公司,其他,2.39,10.0000,4740141.00,390560.00,205738.00,476861.00
1111004,111,2,2069,運錩鋼鐵股份有限公司,鋼鐵工業,1.86,10.0000,7781820.00,502784.00,-66725.00,306855.00
1111004,111,2,2101,南港輪胎股份有限公司,橡膠工業,-0.55,10.0000,4058759.00,-222543.00,-225870.00,-460088.00
1111004,111,2,2102,泰豐輪胎股份有限公司,橡膠工業,-0.69,10.0000,739530.00,-366528.00,51664.00,-315754.00
1111004,111,2,2103,台橡股份有限公司,橡膠工業,1.70,10.0000,17616847.00,1914526.00,301818.00,1626685.00
1111004,111,2,2104,國際中橡投資控股股份有限公司,橡膠工業,0.21,10.0000,11056602.00,631417.00,164693.00,289374.00
1111004,111,2,2105,正新橡膠工業股份有限公司,橡膠工業,0.78,10.0000,48835989.00,3517985.00,64960.00,2534276.00
1111004,111,2,2106,建大工業股份有限公司,橡膠工業,0.71,10.0000,19900044.00,516913.00,335871.00,645627.00
1111004,111,2,2107,厚生股份有限公司,橡膠工業,1.11,10.0000,1109287.00,265567.00,181890.00,380419.00
1111004,111,2,2108,南帝化學工業股份有限公司,橡膠工業,1.92,10.0000,6931613.00,1080382.00,472138.00,1030898.00
1111004,111,2,2109,華豐橡膠工業股份有限公司,橡膠工業,0.50,10.0000,2806088.00,326089.00,19682.00,231532.00
1111004,111,2,2114,鑫永銓股份有限公司,橡膠工業,2.08,10.0000,959792.00,286063.00,-72499.00,162599.00
1111004,111,2,2115,六暉控股股份有限公司,汽車工業,1.11,10.0000,1589582.00,186415.00,-17632.00,110190.00
1111004,111,2,2201,裕隆汽車製造股份有限公司,汽車工業,-1.85,10.0000,36763093.00,5375310.00,-4082636.00,-119685.00
1111004,111,2,2204,中華汽車工業股份有限公司,汽車工業,-7.52,10.0000,14408647.00,1195761.00,-4774417.00,-3989409.00
1111004,111,2,2206,三陽工業股份有限公司,汽車工業,2.09,10.0000,23596872.00,1735706.00,518437.00,1832755.00
1111004,111,2,2207,和泰汽車股份有限公司,汽車工業,6.37,10.0000,118532560.00,--,--,5393690.00
1111004,111,2,2208,台灣國際造船股份有限公司,航運業,-1.16,10.0000,9789795.00,-1190413.00,100544.00,-1087477.00
1111004,111,2,2211,長榮鋼鐵股份有限公司,鋼鐵工業,3.73,10.0000,6716862.00,1137064.00,853800.00,1753739.00
1111004,111,2,2227,裕隆日產汽車股份有限公司,汽車工業,3.44,10.0000,11851589.00,57109.00,1244826.00,1031928.00
1111004,111,2,2228,劍麟股份有限公司,汽車工業,2.15,10.0000,2039605.00,150866.00,77006.00,163322.00
1111004,111,2,2231,為升電裝工業股份有限公司,汽車工業,2.42,10.0000,1833502.00,151444.00,114217.00,212182.00
1111004,111,2,2233,宇隆科技股份有限公司,汽車工業,5.81,10.0000,1750240.00,301535.00,143448.00,345841.00
1111004,111,2,2236,百達精密工業股份有限公司,汽車工業,0.64,10.0000,661215.00,39843.00,12321.00,29517.00
1111004,111,2,2239,開曼英利工業股份有限公司,汽車工業,-1.53,10.0000,8778421.00,-293397.00,49348.00,-231276.00
1111004,111,2,2241,艾姆勒科技股份有限公司,汽車工業,-0.83,10.0000,428483.00,-118581.00,50791.00,-74942.00
1111004,111,2,2243,宏旭控股股份有限公司,汽車工業,0.45,10.0000,897669.00,41389.00,-12535.00,19692.00
1111004,111,2,2247,汎德永業汽車股份有限公司,汽車工業,8.93,10.0000,22493328.00,895815.00,8205.00,720945.00
1111004,111,2,2250,第一化成控股(開曼)股份有限公司,汽車工業,1.74,10.0000,1484144.00,27255.00,42919.00,47053.00
1111004,111,2,2301,光寶科技股份有限公司,電腦及週邊設備業,2.66,10.0000,84187253.00,7351283.00,298804.00,6081824.00
1111004,111,2,2302,麗正國際科技股份有限公司,半導體業,0.56,10.0000,410142.00,83589.00,21099.00,92498.00
1111004,111,2,2303,聯華電子股份有限公司,半導體業,3.35,10.0000,135477960.00,50498191.00,-1272803.00,41556067.00
1111004,111,2,2305,全友電腦股份有限公司,電腦及週邊設備業,0.16,10.0000,213853.00,-52822.00,90371.00,32115.00
1111004,111,2,2308,台達電子工業股份有限公司,電子零組件業,5.27,10.0000,172534868.00,17123891.00,2246551.00,15672312.00
1111004,111,2,2312,金寶電子工業股份有限公司,其他電子業,0.40,10.0000,81556531.00,775472.00,141784.00,549642.00
1111004,111,2,2313,華通電腦股份有限公司,電子零組件業,2.79,10.0000,33881974.00,4212815.00,63098.00,3326125.00
1111004,111,2,2314,台揚科技股份有限公司,通信網路業,-1.15,10.0000,1960684.00,-225413.00,-34549.00,-269524.00
1111004,111,2,2316,楠梓電子股份有限公司,電子零組件業,1.60,10.0000,2837888.00,-50578.00,416878.00,289824.00
1111004,111,2,2317,鴻海精密工業股份有限公司,其他電子業,4.53,10.0000,2917363759.00,81005832.00,2858736.00,64273142.00
1111004,111,2,2321,東訊股份有限公司,通信網路業,0.16,10.0000,535213.00,1733.00,19997.00,18540.00
1111004,111,2,2323,中環股份有限公司,光電業,-0.60,10.0000,3918897.00,-239154.00,-440613.00,-697042.00
1111004,111,2,2324,仁寶電腦工業股份有限公司,電腦及週邊設備業,0.96,10.0000,533507523.00,4786801.00,1036493.00,4693411.00
1111004,111,2,2327,國巨股份有限公司,電子零組件業,22.65,10.0000,61456325.00,15373485.00,1049208.00,12199914.00
1111004,111,2,2328,廣宇科技股份有限公司,電子零組件業,0.93,10.0000,12173745.00,640837.00,147238.00,576832.00
1111004,111,2,2329,華泰電子股份有限公司,半導體業,1.13,10.0000,8127119.00,815531.00,161169.00,787747.00
1111004,111,2,2330,台灣積體電路製造股份有限公司,半導體業,16.96,10.0000,1025216681.00,485913867.00,6916110.00,440053626.00
1111004,111,2,2331,精英電腦股份有限公司,電腦及週邊設備業,0.93,10.0000,18242721.00,244647.00,418909.00,519602.00
1111004,111,2,2332,友訊科技股份有限公司,通信網路業,-0.29,10.0000,8171800.00,144702.00,-168360.00,-120190.00
1111004,111,2,2337,旺宏電子股份有限公司,半導體業,3.17,10.0000,22938003.00,6197831.00,597357.00,5864398.00
1111004,111,2,2338,台灣光罩股份有限公司,半導體業,-2.72,10.0000,3701813.00,642409.00,-1207505.00,-699437.00
1111004,111,2,2340,台亞半導體股份有限公司,半導體業,0.63,10.0000,2610733.00,337415.00,24220.00,273304.00
1111004,111,2,2342,台灣茂矽電子股份有限公司,半導體業,1.93,10.0000,1099862.00,183577.00,120801.00,304378.00
1111004,111,2,2344,華邦電子股份有限公司,半導體業,2.44,10.0000,53160547.00,12104345.00,1361428.00,10962130.00
1111004,111,2,2345,智邦科技股份有限公司,通信網路業,6.02,10.0000,34425741.00,3957165.00,266304.00,3360073.00
1111004,111,2,2347,聯強國際股份有限公司,電子通路業,2.95,10.0000,204218590.00,4281509.00,1991965.00,5141979.00
1111004,111,2,2348,海悅國際開發股份有限公司,其他,4.07,10.0000,2370867.00,791381.00,-77994.00,506540.00
1111004,111,2,2349,錸德科技股份有限公司,光電業,-0.10,10.0000,3632376.00,-85479.00,102971.00,-45763.00
1111004,111,2,2351,順德工業股份有限公司,半導體業,2.92,10.0000,5878422.00,653562.00,69308.00,561793.00
1111004,111,2,2352,佳世達科技股份有限公司,電腦及週邊設備業,0.77,10.0000,123660214.00,3587298.00,486541.00,2747835.00
1111004,111,2,2353,宏碁股份有限公司,電腦及週邊設備業,1.32,10.0000,150700068.00,5088338.00,552817.00,4221653.00
1111004,111,2,2354,鴻準精密工業股份有限公司,其他電子業,1.33,10.0000,42647021.00,1218496.00,2104169.00,1873141.00
1111004,111,2,2355,敬鵬工業股份有限公司,電子零組件業,0.31,10.0000,8703054.00,-92624.00,246480.00,122531.00
1111004,111,2,2356,英業達股份有限公司,電腦及週邊設備業,0.83,10.0000,264541817.00,2708068.00,755185.00,2949162.00
1111004,111,2,2357,華碩電腦股份有限公司,電腦及週邊設備業,16.59,10.0000,265344966.00,13425942.00,3528411.00,13462667.00
1111004,111,2,2358,廷鑫興業股份有限公司,其他,0.45,10.0000,1069740.00,87777.00,-15009.00,55572.00
1111004,111,2,2359,所羅門股份有限公司,其他電子業,1.62,10.0000,2903438.00,168579.00,214633.00,284412.00
1111004,111,2,2360,致茂電子股份有限公司,其他電子業,5.98,10.0000,9333865.00,2203526.00,862360.00,2543575.00
1111004,111,2,2362,藍天電腦股份有限公司,電腦及週邊設備業,1.07,10.0000,11214622.00,1164985.00,-349110.00,624637.00
1111004,111,2,2363,矽統科技股份有限公司,半導體業,1.00,10.0000,102884.00,-239196.00,964079.00,670102.00
1111004,111,2,2364,倫飛電腦實業股份有限公司,電腦及週邊設備業,1.38,10.0000,435906.00,-3127.00,37212.00,33952.00
1111004,111,2,2365,昆盈企業股份有限公司,電腦及週邊設備業,0.11,10.0000,545803.00,29466.00,7857.00,24692.00
1111004,111,2,2367,燿華電子股份有限公司,電子零組件業,0.01,10.0000,7967004.00,-69293.00,95756.00,4140.00
1111004,111,2,2368,金像電子(股)公司,電子零組件業,4.20,10.0000,15697407.00,2869849.00,262102.00,2271815.00
1111004,111,2,2369,菱生精密工業股份有限公司,半導體業,0.61,10.0000,3411619.00,236913.00,45850.00,239110.00
1111004,111,2,2371,大同股份有限公司,電機機械,0.41,10.0000,14486026.00,1491218.00,-1505959.00,-108533.00
1111004,111,2,2373,震旦行股份有限公司,其他電子業,1.88,10.0000,5753367.00,359889.00,195786.00,449946.00
1111004,111,2,2374,佳能企業股份有限公司,光電業,0.03,10.0000,2511744.00,-30363.00,79743.00,30966.00
1111004,111,2,2375,凱美電機股份有限公司,電子零組件業,3.15,10.0000,3086629.00,198913.00,366474.00,429468.00
1111004,111,2,2376,技嘉科技股份有限公司,電腦及週邊設備業,6.38,10.0000,55271900.00,4832237.00,864687.00,4047409.00
1111004,111,2,2377,微星科技股份有限公司,電腦及週邊設備業,9.24,10.0000,101054646.00,8783957.00,906218.00,7808784.00
1111004,111,2,2379,瑞昱半導體股份有限公司,半導體業,19.27,10.0000,60255655.00,9917776.00,359530.00,9863412.00
1111004,111,2,2380,虹光精密工業股份有限公司,電腦及週邊設備業,-0.17,10.0000,1352774.00,-53542.00,-1309.00,-34006.00
1111004,111,2,2382,廣達電腦股份有限公司,電腦及週邊設備業,2.78,10.0000,572248618.00,10955114.00,4141018.00,11072849.00
1111004,111,2,2383,台光電子材料股份有限公司,電子零組件業,7.23,10.0000,19901743.00,3104673.00,11775.00,2409488.00
1111004,111,2,2385,群光電子股份有限公司,電子零組件業,4.91,10.0000,57497453.00,4975326.00,360731.00,4241265.00
1111004,111,2,2387,精電腦股份有限公司,電腦及週邊設備業,2.56,10.0000,11050872.00,404552.00,439932.00,594389.00
1111004,111,2,2388,威盛電子股份有限公司,半導體業,-0.59,10.0000,4497220.00,85148.00,87252.00,-56518.00
1111004,111,2,2390,云辰電子開發股份有限公司,其他電子業,-1.62,10.0000,279522.00,-28122.00,-282971.00,-346452.00
1111004,111,2,2392,正崴精密工業股份有限公司,電子零組件業,1.06,10.0000,39643649.00,774929.00,389400.00,739292.00
1111004,111,2,2393,億光電子工業股份有限公司,光電業,1.94,10.0000,10653927.00,904212.00,268222.00,906222.00
1111004,111,2,2395,研華股份有限公司,電腦及週邊設備業,6.49,10.0000,32944012.00,6122301.00,184954.00,5031826.00
1111004,111,2,2397,友通資訊股份有限公司,電腦及週邊設備業,1.74,10.0000,7722992.00,303049.00,31292.00,257423.00
1111004,111,2,2399,映泰股份有限公司,電腦及週邊設備業,0.14,10.0000,1183363.00,59914.00,-10206.00,24111.00
1111004,111,2,2401,凌陽科技股份有限公司,半導體業,0.56,10.0000,4099108.00,531020.00,296705.00,668442.00
1111004,111,2,2402,毅嘉科技股份有限公司,電子零組件業,0.44,10.0000,3436714.00,108615.00,50848.00,130925.00
1111004,111,2,2404,漢唐集成股份有限公司,其他電子業,7.44,10.0000,15803150.00,1932639.00,-80710.00,1432940.00
1111004,111,2,2405,輔信科技股份有限公司,電腦及週邊設備業,0.12,10.0000,918440.00,34164.00,18769.00,42608.00
1111004,111,2,2406,國碩科技工業股份有限公司,光電業,-0.02,10.0000,3654826.00,-67032.00,100052.00,-4359.00
1111004,111,2,2408,南亞科技股份有限公司,半導體業,4.24,10.0000,37976997.00,11626348.00,3506867.00,13124860.00
1111004,111,2,2409,友達光電股份有限公司,光電業,-0.05,10.0000,144412304.00,653143.00,1718047.00,-522587.00
1111004,111,2,2412,中華電信股份有限公司,通信網路業,2.41,10.0000,103730449.00,23685893.00,491398.00,19426469.00
1111004,111,2,2413,環隆科技股份有限公司,電子零組件業,0.57,10.0000,2127488.00,59076.00,43305.00,71483.00
1111004,111,2,2414,精技電腦股份有限公司,電子通路業,1.69,10.0000,11543188.00,381162.00,869.00,306408.00
1111004,111,2,2415,錩新科技股份有限公司,電子零組件業,0.89,10.0000,1350471.00,170752.00,-32904.00,100515.00
1111004,111,2,2417,圓剛科技股份有限公司,電腦及週邊設備業,0.39,10.0000,2093200.00,111342.00,65167.00,162221.00
1111004,111,2,2419,仲琦科技股份有限公司,通信網路業,0.76,10.0000,5480133.00,398763.00,-2612.00,286631.00
1111004,111,2,2420,新巨企業股份有限公司,電子零組件業,2.17,10.0000,1368526.00,342304.00,85149.00,332528.00
1111004,111,2,2421,建準電機工業股份有限公司,電子零組件業,1.81,10.0000,6606375.00,425432.00,141884.00,453398.00
1111004,111,2,2423,固緯電子實業股份有限公司,其他電子業,1.24,10.0000,1371614.00,227061.00,25159.00,179353.00
1111004,111,2,2424,隴華電子股份有限公司,電腦及週邊設備業,-2.53,10.0000,36728.00,-83596.00,-2526.00,-86122.00
1111004,111,2,2425,承啟科技股份有限公司,電腦及週邊設備業,1.77,10.0000,3078074.00,155144.00,65474.00,176393.00
1111004,111,2,2426,鼎光電科技股份有限公司,光電業,-0.18,10.0000,1349890.00,140981.00,-159317.00,-52637.00
1111004,111,2,2427,三商電腦股份有限公司,資訊服務業,0.62,10.0000,1917931.00,159332.00,-10645.00,114539.00
1111004,111,2,2428,興勤電子工業股份有限公司,電子零組件業,6.28,10.0000,3699731.00,827038.00,240060.00,810753.00
1111004,111,2,2429,銘旺科技股份有限公司,光電業,-0.57,10.0000,285403.00,-15910.00,-685.00,-22258.00
1111004,111,2,2430,燦坤實業股份有限公司,電子通路業,2.18,10.0000,11692080.00,426976.00,4824.00,348478.00
1111004,111,2,2431,聯昌電子企業股份有限公司,電子零組件業,-0.05,10.0000,520663.00,-46061.00,42393.00,-6063.00
1111004,111,2,2433,互盛股份有限公司,其他電子業,1.27,10.0000,1622814.00,234397.00,14665.00,196771.00
1111004,111,2,2434,統懋半導體股份有限公司,半導體業,-0.79,10.0000,48341.00,-32209.00,3155.00,-29054.00
1111004,111,2,2436,偉詮電子股份有限公司,半導體業,0.93,10.0000,1611011.00,261615.00,-57014.00,162824.00
1111004,111,2,2438,翔耀實業股份有限公司,光電業,-0.10,10.0000,123244.00,-501.00,5066.00,562.00
1111004,111,2,2439,美律實業股份有限公司,通信網路業,2.35,10.0000,14022811.00,250017.00,461304.00,617944.00
1111004,111,2,2440,太空梭高傳真資訊科技(股)公司,電子零組件業,-0.20,10.0000,1734155.00,509.00,-11090.00,-27948.00
1111004,111,2,2441,超豐電子股份有限公司,半導體業,3.97,10.0000,9403303.00,2691037.00,187076.00,2259552.00
1111004,111,2,2442,新美齊股份有限公司,電腦及週邊設備業,0.41,10.0000,485761.00,59566.00,52666.00,94808.00
1111004,111,2,2443,昶虹國際股份有限公司,其他,-0.51,10.0000,12099.00,-62446.00,-12127.00,-74573.00
1111004,111,2,2444,兆勁科技股份有限公司,通信網路業,0.31,10.0000,820654.00,31761.00,26428.00,31858.00
1111004,111,2,2449,京電子股份有限公司,半導體業,3.14,10.0000,18912098.00,5001287.00,755.00,3919031.00
1111004,111,2,2450,神腦國際企業股份有限公司,通信網路業,1.13,10.0000,15041968.00,188638.00,184114.00,291059.00
1111004,111,2,2451,創見資訊股份有限公司,半導體業,4.49,10.0000,6456124.00,1093184.00,1569468.00,1924695.00
1111004,111,2,2453,凌群電腦股份有限公司,資訊服務業,0.96,10.0000,2494769.00,84224.00,35234.00,94002.00
1111004,111,2,2454,聯發科技股份有限公司,半導體業,43.40,10.0000,298440670.00,75648167.00,3259252.00,69025258.00
1111004,111,2,2455,全新光電科技股份有限公司,通信網路業,2.17,10.0000,1575473.00,419563.00,64226.00,401922.00
1111004,111,2,2457,飛宏科技股份有限公司,電子零組件業,-0.03,10.0000,6361076.00,-153799.00,135643.00,-10433.00
1111004,111,2,2458,義隆電子股份有限公司,半導體業,5.56,10.0000,8247187.00,2232647.00,-151635.00,1533658.00
1111004,111,2,2459,敦吉科技股份有限公司,其他電子業,2.35,10.0000,3428658.00,312337.00,51835.00,270134.00
1111004,111,2,2460,建通精密工業股份有限公司,電子零組件業,0.02,10.0000,1650361.00,-38726.00,40133.00,2676.00
1111004,111,2,2461,光群雷射科技股份有限公司,其他電子業,1.00,10.0000,3304541.00,42485.00,114063.00,123042.00
1111004,111,2,2462,台灣良得電子股份有限公司,電子零組件業,0.17,10.0000,2451119.00,-47161.00,82665.00,23782.00
1111004,111,2,2464,盟立自動化股份有限公司,其他電子業,1.79,10.0000,5230570.00,256929.00,146978.00,353755.00
1111004,111,2,2465,麗臺科技股份有限公司,電腦及週邊設備業,-0.78,10.0000,2611463.00,-35417.00,-26.00,-41421.00
1111004,111,2,2466,冠西電子企業股份有限公司,光電業,0.31,10.0000,779340.00,54448.00,36.00,51185.00
1111004,111,2,2467,志聖工業股份有限公司,電子零組件業,2.27,10.0000,2559688.00,363887.00,106366.00,385666.00
1111004,111,2,2468,華經資訊企業股份有限公司,資訊服務業,0.47,10.0000,1040892.00,31088.00,9445.00,32751.00
1111004,111,2,2471,資通電腦股份有限公司,資訊服務業,1.17,10.0000,376166.00,30815.00,37920.00,55118.00
1111004,111,2,2472,立隆電子工業股份有限公司,電子零組件業,3.95,10.0000,5432683.00,1062405.00,173466.00,927924.00
1111004,111,2,2474,可成科技股份有限公司,其他電子業,7.67,10.0000,12499384.00,1700114.00,5828275.00,5563537.00
1111004,111,2,2476,鉅祥企業股份有限公司,電子零組件業,2.12,10.0000,3164767.00,482104.00,120423.00,455293.00
1111004,111,2,2477,美隆工業股份有限公司,其他電子業,-0.13,10.0000,2050247.00,52394.00,140928.00,-26178.00
1111004,111,2,2478,大毅科技股份有限公司,電子零組件業,3.02,10.0000,2743183.00,386117.00,135519.00,439024.00
1111004,111,2,2480,敦陽科技股份有限公司,資訊服務業,3.32,10.0000,3216567.00,406850.00,27923.00,352969.00
1111004,111,2,2481,強茂股份有限公司,半導體業,3.09,10.0000,7201231.00,1120189.00,293125.00,1172765.00
1111004,111,2,2482,連宇股份有限公司,其他電子業,1.38,10.0000,501705.00,46420.00,88490.00,96695.00
1111004,111,2,2483,百容電子股份有限公司,電子零組件業,1.12,10.0000,1202083.00,88145.00,70769.00,123643.00
1111004,111,2,2484,希華晶體科技股份有限公司,電子零組件業,2.54,10.0000,1744410.00,412232.00,108849.00,404811.00
